smallestcompletions

Defines treeweight of .[28,28]_._\$. as .065691
Defines treeweight of dt[14,14]_dt_pis-hd-dat.pl.fem as 2.269628
Defines treeweight of dt[14,14]_dt_piat-hd-dat.pl as 2.279337
Defines treeweight of dt[14,14]_dt_piat-hd-acc.sg.fem as 2.286383
Defines treeweight of np[22,22]_np_np-oa as 2.302777
Defines treeweight of dt[19,19]_dt_apprart-ac-dat.sg as 2.306517
Defines treeweight of dt[8,8]_dt_apprart-ac-dat.sg as 2.306518
Defines treeweight of jj[3,3]_jj_adja-hd-pos.nom.pl as 2.341714
Defines treeweight of jj[3,3]_jj_adja-hd-pos.sg.fem as 2.355147
Defines treeweight of in[7,7]_in_appr-ac\/dat\/unter as 2.355693
Defines treeweight of np[17,17]_np_pis-hd-nom.sg.neut as 2.355889
Defines treeweight of dt[14,14]_dt_pis-hd-nom.pl as 2.365498
Defines treeweight of dt[19,19]_dt_apprart-ac-dat.sg.masc\/von as 2.380257
Defines treeweight of dt[8,8]_dt_apprart-ac-dat.sg.masc\/von as 2.380258
Defines treeweight of nn[20,20]_nn_nn-hd-nom.sg.fem as 2.387550
Defines treeweight of dt[19,19]_dt_apprart-ac-dat.sg.neut\/von as 2.391108
Defines treeweight of dt[8,8]_dt_apprart-ac-dat.sg.neut\/von as 2.391109
Defines treeweight of dt[19,19]_dt_apprart-ac-dat.sg.neut as 2.393119
Defines treeweight of dt[8,8]_dt_apprart-ac-dat.sg.neut as 2.393121
Defines treeweight of dt[2,2]_dt_pis-hd-acc.sg.neut as 2.396806
Defines treeweight of in[16,16]_in_appr-ac\/nom\/von as 2.397656
Defines treeweight of np[17,17]_np_piat-hd-gen.pl as 2.401401
Defines treeweight of jj[3,3]_jj_adja-hd-sup.nom.sg.fem as 2.408339
Defines treeweight of dt[17,17]_dt_piat-hd-acc.sg.fem as 2.430498
Defines treeweight of dt[14,14]_dt_ap-hd-nom.pl.fem as 2.433063
Defines treeweight of in[5,5]_in_pds-hd-gen.sg.neut as 2.448931
Defines treeweight of dt[19,19]_dt_art-hd as 2.461966
Defines treeweight of dt[8,8]_dt_art-hd as 2.461968
Defines treeweight of dt[2,2]_dt_pis-hd-nom.sg.neut as 2.465735
Defines treeweight of in[16,16]_in_appr-pnc as 2.484272
Defines treeweight of in[5,5]_in_pis-hd-gen.sg.masc as 2.495994
Defines treeweight of nn[9,9]_nn_nn-hd-gen.sg.fem as 2.504965
Defines treeweight of np[17,17]_np_piat-hd-gen.pl.masc as 2.510220
Defines treeweight of in[16,16]_in_ptkvz-svp as 2.523258
Defines treeweight of in[16,16]_in_apprart-ac-dat.sg\/von as 2.525031
Defines treeweight of dt[2,2]_dt_art-hd-gen.sg as 2.529169
Defines treeweight of dt[25,25]_dt_art-hd-gen.sg as 2.529170
Defines treeweight of dt[17,17]_dt_pis-hd-dat.sg.neut as 2.540008
Defines treeweight of in[7,7]_in_appr-ac\/unter as 2.544227
Defines treeweight of np[17,17]_np_pis-hd-acc.sg.neut as 2.552273
Defines treeweight of np[17,17]_np_ap-hd-acc.pl.fem as 2.555086
Defines treeweight of np[17,17]_np_pis-hd-nom.pl.masc as 2.564027
Defines treeweight of nn[20,20]_nn_nn-hd-acc.sg.fem as 2.567484
Defines treeweight of dt[14,14]_dt_pis-hd-dat.pl as 2.569481
Defines treeweight of np[17,17]_np_ap-mo as 2.570855
Defines treeweight of np[17,17]_np_piat-hd-gen.pl.neut as 2.578535
Defines treeweight of dt[17,17]_dt_pis-hd-acc.sg.neut as 2.603276
Defines treeweight of in[18,18]_in_appo-ac-acc as 2.615749
Defines treeweight of nn[4,4]_nn_nn-hd-nom.sg.fem\/seq as 2.618232
Defines treeweight of dt[17,17]_dt_pis-hd-nom.sg.neut as 2.640739
Defines treeweight of dt[19,19]_dt_apprart-ac-dat.sg.masc as 2.650011
Defines treeweight of dt[8,8]_dt_apprart-ac-dat.sg.masc as 2.650013
Defines treeweight of in[18,18]_in_adv-mo\/card as 2.651995
Defines treeweight of np[17,17]_np_piat-hd-acc.sg.neut as 2.652572
Defines treeweight of np[17,17]_np_ap-hd-acc.pl.neut as 2.660848
Defines treeweight of np[17,17]_np_pis-hd-dat.pl.fem as 2.662648
Defines treeweight of dt[14,14]_dt_piat-hd-nom.sg.fem as 2.665110
Defines treeweight of np[17,17]_np_piat-hd-dat.sg.fem as 2.690483
Defines treeweight of in[16,16]_in_appr-ac as 2.698836
Defines treeweight of jj[3,3]_jj_adja-hd-pos.gen.pl as 2.711210
Defines treeweight of dt[19,19]_dt_ne-pnc as 2.739569
Defines treeweight of dt[8,8]_dt_ne-pnc as 2.739570
Defines treeweight of jj[3,3]_jj_adja-hd-pos.acc.pl.masc as 2.740137
Defines treeweight of in[5,5]_in_art-hd as 2.743896
Defines treeweight of in[5,5]_in_pp-op\/v\/rel as 2.758847
Defines treeweight of np[17,17]_np_piat-hd-gen.pl.fem as 2.765350
Defines treeweight of dt[19,19]_dt_apprart-ac-dat.sg.fem as 2.781857
Defines treeweight of dt[8,8]_dt_apprart-ac-dat.sg.fem as 2.781858
Defines treeweight of np[17,17]_np_pis-hd-dat.pl.masc as 2.788092
Defines treeweight of jj[3,3]_jj_adja-hd-pos.acc.sg.masc as 2.789271
Defines treeweight of np[17,17]_np_fm-hd as 2.792625
Defines treeweight of np[17,17]_np_np-mnr as 2.800698
Defines treeweight of dt[14,14]_dt_ap-hd-acc.pl.fem as 2.801295
Defines treeweight of np[17,17]_np_ap-hd as 2.827569
Defines treeweight of jj[3,3]_jj_adja-hd-pos.nom.pl.masc as 2.829085
Defines treeweight of dt[19,19]_dt_apzr-ac as 2.831911
Defines treeweight of dt[8,8]_dt_apzr-ac as 2.831913
Defines treeweight of in[5,5]_in_pp-cvc\/v\/rel as 2.853424
Defines treeweight of nn[4,4]_nn_nn-hd-sg.fem as 2.872304
Defines treeweight of jj[3,3]_jj_adja-hd-pos.nom.sg.neut\/name as 2.878381
Defines treeweight of jj[3,3]_jj_adjd-hd-pos\/0 as 2.882333
Defines treeweight of jj[3,3]_jj_adja-hd-pos.dat.pl.fem as 2.886796
Defines treeweight of dt[19,19]_dt_ap-hd-dat.sg.fem as 2.887826
Defines treeweight of dt[8,8]_dt_ap-hd-dat.sg.fem as 2.887828
Defines treeweight of jj[3,3]_jj_adja-hd-pos.gen.sg.masc as 2.897981
Defines treeweight of np[17,17]_np_pis-hd-dat.sg.neut as 2.910466
Defines treeweight of nn[4,4]_nn_nn-hd-nom.sg.fem as 2.911729
Defines treeweight of in[5,5]_in_ne-pnc as 2.921368
Defines treeweight of dt[2,2]_dt_piat-hd-dat.sg.masc as 2.924531
Defines treeweight of dt[25,25]_dt_piat-hd-dat.sg.masc as 2.924532
Defines treeweight of jj[3,3]_jj_adja-hd-pos.dat.pl.masc as 2.927691
Defines treeweight of jj[3,3]_jj_adja-hd-pos.dat.sg.neut as 2.931520
Defines treeweight of nn[20,20]_nn_adjd-mo-pos\/0 as 2.942024
Defines treeweight of dt[19,19]_dt_apprart-ac-dat.sg.masc\/unter as 2.956378
Defines treeweight of dt[8,8]_dt_apprart-ac-dat.sg.masc\/unter as 2.956380
Defines treeweight of jj[3,3]_jj_adja-hd-pos.acc.pl.fem as 2.957940
Defines treeweight of in[1,1]_in_pds-hd-dat.sg.neut as 2.972045
Defines treeweight of jj[3,3]_jj_adja-hd-sup.acc.sg.fem as 2.974227
Defines treeweight of jj[3,3]_jj_adja-hd-pos.acc.sg.neut as 2.983355
Defines treeweight of jj[3,3]_jj_adja-hd-pos.acc.sg.fem as 2.991087
Defines treeweight of jj[3,3]_jj_adja-hd-pos.nom.sg.fem as 2.993012
Defines treeweight of dt[14,14]_dt_ap-hd-acc.pl.masc as 2.994673
Defines treeweight of dt[19,19]_dt_pp-mo\/v\/rel as 2.998940
Defines treeweight of dt[8,8]_dt_pp-mo\/v\/rel as 2.998941
Defines treeweight of in[16,16]_in_appr-ac\/nom as 3.011148
Defines treeweight of vb[24,24]_vb_vapp-hd as 3.019076
Defines treeweight of dt[14,14]_dt_piat-hd-dat.sg.neut as 3.037400
Defines treeweight of in[5,5]_in_np-sb\/pl\/rel as 3.075488
Defines treeweight of dt[14,14]_dt_ap-hd-acc.sg.fem as 3.075921
Defines treeweight of in[7,7]_in_appr-ac\/acc\/unter as 3.103041
Defines treeweight of np[17,17]_np_fm-pnc as 3.104635
Defines treeweight of in[5,5]_in_apprart-ac-dat\/von as 3.112325
Defines treeweight of nn[9,9]_nn_nn-hd-nom.sg.fem as 3.118712
Defines treeweight of in[5,5]_in_pdat-hd-gen.sg.fem as 3.126265
Defines treeweight of in[18,18]_in_apzr-ac as 3.130945
Defines treeweight of np[17,17]_np_piat-hd-gen.sg.neut as 3.130952
Defines treeweight of in[5,5]_in_apprart-ac-dat.sg.masc\/von as 3.134713
Defines treeweight of dt[19,19]_dt_ap-hd-nom.sg.masc as 3.140075
Defines treeweight of dt[8,8]_dt_ap-hd-nom.sg.masc as 3.140077
Defines treeweight of jj[3,3]_jj_adja-hd-pos.nom.pl.fem as 3.142220
Defines treeweight of in[5,5]_in_pdat-hd-gen.pl as 3.145490
Defines treeweight of np[17,17]_np_fm-uc as 3.146884
Defines treeweight of in[5,5]_in_nn-hd-nom.sg.fem\/seq as 3.149979
Defines treeweight of in[5,5]_in_pds-hd-nom.pl.fem as 3.151353
Defines treeweight of dt[2,2]_dt_adv-mo\/0 as 3.162886
Defines treeweight of nn[4,4]_nn_piat-hd-pos.acc.pl.fem as 3.168700
Defines treeweight of np[17,17]_np_piat-hd-acc.sg.masc as 3.173582
Defines treeweight of np[17,17]_np_np-da as 3.175499
Defines treeweight of np[17,17]_np_piat-hd-acc.sg.fem as 3.181126
Defines treeweight of jj[3,3]_jj_adja-hd-pos.dat.sg.masc as 3.189450
Defines treeweight of in[5,5]_in_prels-hd-nom.pl as 3.202104
Defines treeweight of in[5,5]_in_pdat-hd-gen.pl.masc as 3.203757
Defines treeweight of dt[2,2]_dt_appr-ac\/nom as 3.209815
Defines treeweight of dt[25,25]_dt_appr-ac\/nom as 3.209815
Defines treeweight of in[5,5]_in_ptkzu-pm as 3.216467
Defines treeweight of in[7,7]_in_appr-ac\/nom\/unter as 3.216576
Defines treeweight of nn[9,9]_nn_nn-hd-dat.sg.fem as 3.229052
Defines treeweight of dt[2,2]_dt_fm-ac as 3.229903
